Demanda,C1r,C2r,C3r
826.498863669371,0.708499375815937,1000,1000
674.007432134569,0.738312764684919,1000,1000
870.754482879434,0.713902668484098,1000,1000
832.213063762327,0.73885328159031,1000,1000
895.337424110465,0.724224276045574,1000,1000
742.845992575663,0.74914086888959,1000,1000
856.796004993359,0.738300474477281,1000,1000
619.120753514164,0.720013268410114,1000,1000
733.070765931859,0.710172701983719,1000,1000
580.579334397057,0.738521395549075,0.646206221105441,1000
827.319017034308,0.734153260111182,1000,1000
643.703694745195,0.725745333191191,1000,1000
491.212263210393,0.753191802980066,0.659042827607558,1000
737.951945847644,0.762482571660582,1000,1000
605.162275628089,0.736519323433545,1000,1000
851.90195826534,0.740394487179858,1000,1000
699.410526730538,0.750672888638999,1000,1000
801.909326372954,0.725897602213356,1000,1000
649.417894838151,0.749349499753746,1000,1000
896.157577475403,0.756052319175137,1000,1000
763.367907255847,0.738509105341437,1000,1000
857.616158358296,0.750685122120804,1000,1000
674.000836069183,0.748626723960651,1000,1000
768.249087171632,0.76150099284367,1000,1000
882.199099589328,0.750660598431362,1000,1000
847.916246534882,0.711930510206903,1000,1000
809.374827417775,0.744050573250803,1000,1000
878.21338785887,0.754878677455474,1000,1000
754.48814879737,0.725493013983204,1000,1000
868.438161215065,0.715652447556809,1000,1000
715.946729680263,0.744001141122165,1000,1000
779.071090028402,0.736415473386147,1000,1000
626.579658493599,0.761140901873085,1000,1000
873.319341130851,0.766881876633589,1000,1000
740.529670911295,0.743863420963616,1000,1000
834.777922013744,0.755072193612006,1000,1000
784.785290121358,0.754829245326836,1000,1000
898.735302539053,0.743988850914528,1000,1000
809.36823135239,0.757412566470225,1000,1000
743.113336694537,0.718950939178325,1000,1000
857.063349112233,0.70911037275193,1000,1000
704.571917577431,0.737459066317286,1000,1000
767.696277925569,0.7292725467398,1000,1000
615.204846390767,0.754189139583816,1000,1000
861.944529028018,0.76121435128569,1000,1000
729.154858808463,0.736911658674348,1000,1000
823.403109910912,0.749404668264107,1000,1000
773.410478018525,0.748287170521957,1000,1000
887.360490436221,0.737446776109649,1000,1000
797.993419249557,0.750269639823878,1000,1000
892.241670352006,0.760232772468778,1000,1000
674.268180188057,0.728971913250457,1000,1000
521.776748653255,0.752423810790847,0.658370834441991,1000
768.516431290506,0.759126630212238,1000,1000
635.726761070951,0.735146329881379,1000,1000
882.466443708202,0.737038545731514,1000,1000
729.9750121734,0.747316947190655,1000,1000
546.359689884287,0.73614826213855,0.644129729371231,1000
793.099372521538,0.753687437649038,1000,1000
640.607940986736,0.759069043083213,1000,1000
754.557953404432,0.746438411288391,1000,1000
704.565321512045,0.749969006334535,1000,1000
798.813572614494,0.758145051395326,1000,1000
823.396513845526,0.762163311518028,1000,1000
813.290734541172,0.671883189939396,1000,1000
723.923663354508,0.712421132528565,1000,1000
837.873675772204,0.715170579810904,1000,1000
685.382244237401,0.744792804322807,1000,1000
882.129294982266,0.722312503816705,1000,1000
843.58787586516,0.744687855865869,1000,1000
754.220804678496,0.757960391706586,1000,1000
868.170817096192,0.744621799539412,1000,1000
801.915922438339,0.666121772128672,1000,1000
712.548851251676,0.708841119162901,1000,1000
826.498863669371,0.708808310158712,1000,1000
674.007432134569,0.738621699027694,1000,1000
870.754482879434,0.716551086005981,1000,1000
832.213063762327,0.738926438055145,1000,1000
895.337424110465,0.726872693567456,1000,1000
742.845992575663,0.751789286411472,1000,1000
856.796004993359,0.738450694244298,1000,1000
619.120753514164,0.720322202752889,1000,1000
733.070765931859,0.710481636326494,1000,1000
580.579334397057,0.73883032989185,0.646476538655369,1000
827.319017034308,0.734462194453957,1000,1000
643.703694745195,0.727938565219348,1000,1000
491.212263210393,0.754105738685788,0.659842521350065,1000
737.951945847644,0.762791506003358,1000,1000
605.162275628089,0.73682825777632,1000,1000
851.90195826534,0.740703421522633,1000,1000
699.410526730538,0.750981822981775,1000,1000
801.909326372954,0.728546019735239,1000,1000
649.417894838151,0.751997917275629,1000,1000
896.157577475403,0.758700736697019,1000,1000
763.367907255847,0.738659325108455,1000,1000
857.616158358296,0.750758278585639,1000,1000
674.000836069183,0.751275141482534,1000,1000
768.249087171632,0.764149410365553,1000,1000
882.199099589328,0.750810818198379,1000,1000
847.916246534882,0.714578927728785,1000,1000
809.374827417775,0.744359507593578,1000,1000
878.21338785887,0.757527094977357,1000,1000
754.48814879737,0.725801948325979,1000,1000
868.438161215065,0.715961381899584,1000,1000
715.946729680263,0.74431007546494,1000,1000
779.071090028402,0.736724407728922,1000,1000
626.579658493599,0.76144983621586,1000,1000
873.319341130851,0.767190810976364,1000,1000
740.529670911295,0.744172355306391,1000,1000
834.777922013744,0.755381127954781,1000,1000
784.785290121358,0.757477662848719,1000,1000
898.735302539053,0.744139070681545,1000,1000
809.36823135239,0.760060983992108,1000,1000
743.113336694537,0.7192598735211,1000,1000
857.063349112233,0.709419307094706,1000,1000
704.571917577431,0.737768000660061,1000,1000
767.696277925569,0.729581481082575,1000,1000
615.204846390767,0.754498073926591,1000,1000
861.944529028018,0.761523285628465,1000,1000
729.154858808463,0.737220593017123,1000,1000
823.403109910912,0.749713602606882,1000,1000
773.410478018525,0.75093558804384,1000,1000
887.360490436221,0.737596995876666,1000,1000
797.993419249557,0.752918057345761,1000,1000
892.241670352006,0.762881189990661,1000,1000
674.268180188057,0.729280847593232,1000,1000
521.776748653255,0.752732745133623,0.65864115199192,1000
768.516431290506,0.759435564555013,1000,1000
635.726761070951,0.735455264224154,1000,1000
882.466443708202,0.737347480074289,1000,1000
729.9750121734,0.74762588153343,1000,1000
546.359689884287,0.736457196481325,0.644400046921159,1000
793.099372521538,0.753996371991813,1000,1000
640.607940986736,0.759377977425989,1000,1000
754.557953404432,0.746747345631166,1000,1000
704.565321512045,0.75027534111216,1000,1000
798.813572614494,0.758451386172951,1000,1000
823.396513845526,0.76099039991178,1000,1000
847.916246534882,0.710909586550433,1000,1000
809.374827417775,0.7445758994629,1000,1000
878.21338785887,0.753857753799005,1000,1000
754.48814879737,0.726018340195301,1000,1000
868.438161215065,0.716177773768906,1000,1000
715.946729680263,0.744526467334262,1000,1000
779.071090028402,0.736940799598244,1000,1000
626.579658493599,0.761666228085182,1000,1000
873.319341130851,0.767407202845686,1000,1000
740.529670911295,0.744388747175714,1000,1000
834.777922013744,0.755597519824103,1000,1000
784.785290121358,0.753808321670367,1000,1000
898.735302539053,0.744528518699736,1000,1000
809.36823135239,0.756391642813755,1000,1000
743.113336694537,0.720256922384577,1000,1000
857.063349112233,0.710416355958183,1000,1000
704.571917577431,0.738765049523538,1000,1000
767.696277925569,0.730578529946052,1000,1000
615.204846390767,0.755495122790068,1000,1000
861.944529028018,0.762520334491942,1000,1000
729.154858808463,0.7382176418806,1000,1000
823.403109910912,0.750710651470359,1000,1000
773.410478018525,0.748046903859643,1000,1000
887.360490436221,0.738767100889012,1000,1000
797.993419249557,0.750029373161564,1000,1000
892.241670352006,0.759992505806463,1000,1000
674.268180188057,0.732251856113834,1000,1000
521.776748653255,0.755703753654225,0.661240784447446,1000
768.516431290506,0.762406573075615,1000,1000
635.726761070951,0.738426272744757,1000,1000
882.466443708202,0.740318488594891,1000,1000
729.9750121734,0.750596890054032,1000,1000
546.359689884287,0.751550430307181,0.657606626518783,1000
793.099372521538,0.762473641309974,1000,1000
640.607940986736,0.767855246744149,1000,1000
754.557953404432,0.750577765834681,1000,1000
704.565321512045,0.751702699329346,1000,1000
798.813572614494,0.759878744390137,1000,1000
823.396513845526,0.764756416195751,1000,1000
878.480731977743,0.725994730950461,1000,1000
839.939312860637,0.744502858089423,1000,1000
750.572241673973,0.761232931355953,1000,1000
864.522254091669,0.743955450446484,1000,1000
809.635575471263,0.737731601686925,1000,1000
657.144143936461,0.761183499227315,1000,1000
771.094156354157,0.743906018317847,1000,1000
865.342407456606,0.756076635627122,1000,1000
681.727085167493,0.763766820370704,1000,1000
775.975336269942,0.772254551717155,1000,1000
889.925348687638,0.754977070807687,1000,1000
839.932716795251,0.757182444902436,1000,1000
798.260763368431,0.731189526882046,1000,1000
645.769331833629,0.754641424422436,1000,1000
892.50901447088,0.761344243843826,1000,1000
759.719344251325,0.737363943512968,1000,1000
853.967595353774,0.749534560822243,1000,1000
670.352273064661,0.756623893724357,1000,1000
764.60052416711,0.766587026369257,1000,1000
878.550536584805,0.749309545459788,1000,1000
828.557904692419,0.750640370097557,1000,1000
576.924175327149,0.756323260235014,0.661782852705637,1000
823.6638579644,0.759117699861629,1000,1000
671.172426429598,0.764499305295805,1000,1000
785.122438847293,0.747221824386336,1000,1000
695.75536766063,0.763870716303861,1000,1000
853.960999288388,0.761400474747406,1000,1000
878.923663354508,0.71784480788027,1000,1000
840.382244237401,0.75255596285362,1000,1000
867.548851251676,0.714264794514606,1000,1000
829.007432134569,0.746384857558506,1000,1000
897.845992575663,0.757212961763178,1000,1000
774.120753514164,0.728085361283701,1000,1000
888.070765931859,0.718244794857307,1000,1000
735.579334397057,0.746593488422663,1000,1000
798.703694745195,0.733817426064779,1000,1000
646.212263210393,0.761263895853654,1000,1000
892.951945847644,0.77055466453417,1000,1000
760.162275628089,0.744591416307133,1000,1000
854.410526730538,0.758744981512587,1000,1000
804.417894838151,0.757421592627334,1000,1000
829.000836069183,0.756698816834239,1000,1000
870.946729680263,0.752073233995753,1000,1000
781.579658493599,0.769212994746672,1000,1000
895.529670911295,0.751935513837204,1000,1000
898.113336694537,0.726038816231561,1000,1000
859.571917577431,0.744546943370522,1000,1000
770.204846390767,0.761277016637052,1000,1000
884.154858808463,0.743999535727584,1000,1000
829.268180188057,0.730925541875069,1000,1000
676.776748653255,0.754377439415459,1000,1000
790.726761070951,0.737099958505991,1000,1000
884.9750121734,0.749270575815267,1000,1000
701.359689884287,0.738104490328312,1000,1000
795.607940986736,0.761025271272975,1000,1000
859.565321512045,0.751922634959147,1000,1000
870.946729680263,0.744627511312683,1000,1000
781.579658493599,0.761767272063602,1000,1000
895.529670911295,0.744489791154134,1000,1000
898.113336694537,0.720357966362997,1000,1000
859.571917577431,0.738866093501958,1000,1000
770.204846390767,0.755596166768489,1000,1000
884.154858808463,0.73831868585902,1000,1000
829.268180188057,0.732352900092255,1000,1000
676.776748653255,0.755804797632645,1000,1000
790.726761070951,0.738527316723177,1000,1000
884.9750121734,0.750697934032452,1000,1000
701.359689884287,0.753197724154168,1000,1000
795.607940986736,0.767956290722569,1000,1000
859.565321512045,0.753349993176332,1000,1000
812.144143936461,0.761284543205735,1000,1000
836.727085167493,0.763867864349124,1000,1000
800.769331833629,0.754742468400856,1000,1000
825.352273064661,0.756724937702777,1000,1000
731.924175327149,0.756424304213434,1000,1000
826.172426429598,0.764600349274225,1000,1000
850.75536766063,0.763971760282281,1000,1000
870.946729680263,0.744936445655458,1000,1000
781.579658493599,0.762076206406377,1000,1000
895.529670911295,0.744798725496909,1000,1000
898.113336694537,0.720666900705772,1000,1000
859.571917577431,0.739175027844734,1000,1000
770.204846390767,0.755905101111264,1000,1000
884.154858808463,0.738627620201796,1000,1000
829.268180188057,0.73266183443503,1000,1000
676.776748653255,0.75611373197542,1000,1000
790.726761070951,0.738836251065952,1000,1000
884.9750121734,0.751006868375228,1000,1000
701.359689884287,0.755390956182325,1000,1000
795.607940986736,0.768265225065344,1000,1000
859.565321512045,0.755998410698215,1000,1000
812.144143936461,0.76159347754851,1000,1000
836.727085167493,0.764176798691899,1000,1000
800.769331833629,0.755051402743631,1000,1000
825.352273064661,0.757033872045552,1000,1000
731.924175327149,0.756733238556209,1000,1000
826.172426429598,0.764909283617,1000,1000
850.75536766063,0.764280694625056,1000,1000
812.144143936461,0.761809869417832,1000,1000
836.727085167493,0.764393190561221,1000,1000
800.769331833629,0.756048451607108,1000,1000
825.352273064661,0.758030920909029,1000,1000
731.924175327149,0.759704247076811,1000,1000
826.172426429598,0.767880292137602,1000,1000
850.75536766063,0.772757963943216,1000,1000
867.291570610355,0.765183992649901,1000,1000
855.916758507523,0.758641917845022,1000,1000
881.319853103491,0.769402022494872,1000,1000
831.776748653255,0.763876890506233,1000,1000
856.359689884287,0.761269817027756,1000,1000
886.924175327149,0.758377932838046,1000,1000
886.924175327149,0.759805291055231,1000,1000
886.924175327149,0.760114225398007,1000,1000
